id,lowest_price,real_lowest_price
300022,0,5.5
300023,0,5.5
300024,0,5.5
300025,0,12
300026,0,12
300027,0,1.55
300028,0,0.77
300029,0,1.55
300030,0,1.55
300031,0,1.82
300032,0,2
300033,0,1.73
300034,0,1
300035,0,1.23
300036,0,1.23
300037,0,1.36
300038,0,1.36
300039,0,1.36
300040,0,0.5
300041,0,0.64
300042,0,0.64
300043,0,0.64
300044,0,0.91
300045,0,0.91
300046,0,1
300047,0,1.5
300048,0,0.82
300049,0,0.82
300050,0,2
300051,0,2.23
300052,0,1.82
300053,0,3.64
300054,0,2.23
300055,0,4.41
300056,0,1.82
300057,0,3.64
300058,0,2.7
300059,0,3.5
300060,0,8.5
300061,0,12
300062,0,16.5
300063,0,4
300064,0,8.5
300065,0,13
300066,0,12
300068,0,4
300069,0,3
300070,0,3.7
300071,0,1.75
300077,0,3.5
300078,0,6.5
300079,0,5.5
300080,0,6
300081,0,3
300083,0,9.5
300086,0,17
300087,0,10
300088,0,8.5
300089,0,8.5
300090,0,6.5
300099,0,11
300116,0,1.75
300124,0,3.5
300130,0,2.5
300131,0,14
300132,0,0.8
300133,0,2
300136,0,3.25
300137,0,1.8
300139,0,2.5
300142,0,1
300143,0,4.5
300144,0,2.75
300146,0,1.5
300150,0,1.75
300151,0,1.2
300152,0,1.2
300153,0,1
300156,0,1.75
300157,0,2.75
300158,0,1.8
300159,0,2
300160,0,2.5
300161,0,2.75
300162,0,3.5
300165,0,2
300166,0,3.2
300169,0,1.75
300171,0,4.9
300174,0,1
300175,0,2.5
300176,0,1.8
300177,0,2.75
300178,0,4
300179,0,3
300180,0,3.9
300181,0,3.75
300183,0,1
300184,0,1
300186,0,2.5
300187,0,2.75
300188,0,2.75
300189,0,2.9
300190,0,2.9
300191,0,2.9
300192,0,2.9
300193,0,3
300194,0,3.2
300196,0,3.5
300197,0,3.9
300198,0,4
300199,0,4
300200,0,4
300201,0,4.75
300202,0,9
300203,0,750
300204,0,8
300206,0,10
300208,0,4.3
300211,0,7.5
300212,0,5.5
300213,0,1.85
300214,0,1.85
300215,0,2
300216,0,1.7
300217,0,1.7
300219,0,2
300220,0,4
300223,0,1
300224,0,1
300225,0,1
300226,0,0.75
300227,0,0.6
300228,0,8
300229,0,1.5
300230,0,3
300243,0,5
300244,0,5.5
300245,0,5.5
300247,0,1.2
300248,0,1.5
300249,0,0.8
300259,0,2.25
300260,0,3.25
300262,0,3.25
300263,0,3.5
300266,0,2.5
300283,0,11
300291,0,0.5
300295,0,1.85
300310,0,1.25
300313,0,2.75
300315,0,1.85
300316,0,0.35
300329,0,0.75
300332,0,1.95
300335,0,0.25
300339,0,2.5
300342,0,2.5
300345,0,2.5
300346,0,1.85
300357,0,2.25
300358,0,170
300360,0,90
300361,0,300
300362,0,1.75
300363,0,440
300365,0,320
300367,0,280
300369,0,330
300370,0,280
300372,0,320
300377,0,1.85
300380,0,1.65
300383,0,1.25
300384,0,1.25
300385,0,1.25
300389,0,0.85
300393,0,0.75
300401,0,1.75
300403,0,2.5
300416,0,2.25
300420,0,1.5
300428,0,0.45
300429,0.9,1.2
300433,0,1.25
300436,0,2
300448,0,14
300451,0,4.5
300453,0,5
300455,0,2
300459,0,1.9
300462,0,3.75
300463,0,1
300470,0,2.5
300472,0,0.45
300474,0,3.25
300481,0,0.5
300482,0,1.75
300486,0,1.9
300490,0,1.25
300497,0,3
300501,0,1.1
300505,0,1
300514,0,1
300516,0,1
300517,1.5,1.503
300519,1.75,1.753
300522,0,3
300524,2.51,2.505
300527,0,0.5
300536,0,1.95
300540,0.35,15
300542,0,7
300543,0,7.5
300544,0,6.5
300546,0,8
300547,0,11
300549,0,8.5
300552,0,16
300554,0,9.5
300558,0,14
300559,0,10
300560,0,6.5
300563,0,3.5
300564,0,4.5
300566,0,2
300568,0,3.5
300569,0,1.25
300571,0,8
300573,0,8
300575,0,8
300576,0,5.5
300577,0,8.5
300578,0,7
300579,0,2.5
300580,0,3.5
300581,0,3.5
300582,0,3.5
300584,0,7.5
300585,0,2.5
300588,0,5
300589,0,6
300591,0,4
300596,0,1.5
300603,0,3
300605,0,2.6
300606,0,10.6
300610,0,7.6
300612,0,2.5
300613,0,6.6
300614,0,6.6
300615,0,5.6
300616,0,8.5
300619,0,7
300624,0,5.509
300628,0,9
300651,0,0.6
300653,0,1.15
300664,0,0.25
300668,0,0.5
300670,0,0.6
300678,0,1.75
300682,0,1.5
300688,0,0.55
300695,0,3.5
300696,0,3.5
300698,0,4
300700,0,5
300701,0,5
300703,0,3.5
300704,0,5
300705,0,2
300706,0,1
300707,0,20
300715,0,1.45
300722,0,800
300723,0,1000
300724,0,1200
300725,0,900
300726,0,850
300727,0,850
300728,0,800
300729,0,700
300730,0,500
300731,0,1000
300732,0,500
300733,0,1200
300735,0,1000
300737,0,900
300739,0,1000
300741,0,0.2
300742,0,400
300744,0,600
300745,0,300
300746,0,400
300748,0,400
300749,0,350
300750,0,2.25
300751,0,3.75
300752,0,100
300753,0,4
300754,0,4
300755,0,250
300756,0,4.5
300757,0,250
300758,0,11
300759,0,12
300761,0,2500
300762,0,4
300763,0,600
300764,0,4.5
300765,0,5.5
300766,0,2000
300767,0,2500
300768,0,5.75
300769,0,2.5
300770,0,3
300771,0,3
300772,0,3
300773,0,3
300774,0,0.59
300775,0,0.78
300778,0,0.64
300779,0,1
300780,0,1
300783,0,2
300784,0,250
300785,0,2.5
300790,0,1
300792,0,1
300797,0,1.32
300800,0,0.75
300801,0,1.25
300803,0,1
300804,0,1
300805,0,1
300806,0,5.5
300807,0,1.5
300808,0,0.64
300809,0,0.6
300810,0,0.72
300811,0,5
300812,0,5.5
300813,0,7.5
300817,0,3
300820,0,1.5
300832,0,3.5
300833,0,6
300838,0,0.75
300845,0,0.75
300846,0,0.6
300847,0,4
300848,0,4
300851,0,5
300852,0,6
300853,0,5.5
300854,0,5.5
300855,0,5
300856,0,6.5
300857,0,6.5
300858,0,4
300859,0,5
300860,0,6.5
300861,0,7
300863,0,5
300864,0,5
300865,0,16
300866,0,0.8
300867,0,6.5
300868,0,4
300870,0,5.5
300871,0,4.5
300873,0,8.5
300875,0,8.5
300877,0,6.5
300880,0,7.5
300882,0,4.5
300884,0,6
300885,0,5.5
300886,0,3.5
300887,0,650
300888,0,650
300889,0,7
300890,0,650
300891,0,650
300892,0,6.5
300893,0,7
300896,0,2.5
300900,0,9
300902,0,7.5
300903,0,6
300904,0,5
300920,0,3.85
300921,0,1.25
300922,0,12.5
300925,0,19
300928,0,0.6
300930,0,16
300932,0,9.5
300933,0,0.65
300934,0,9
300937,0,0.7
300941,0,1.5
300943,0,1.2
300944,0,2.75
300947,0,1.8
300948,0,2.2
300950,0,3.5
300953,0,1.6
300954,0,2.2
300958,0,20
300959,0,40
300960,0,17
300961,0,15
300963,0,17
300964,0,20
300965,0,14
300966,0,13
300967,0,8.5
300968,0,9
300969,0,7.5
300970,0,9
300971,0,9
300972,0,7
300973,0,4.5
300974,0,6.6
300976,0,2.6
300977,0,0.35
300994,0,2
300995,0,2.75
300996,0,2.75
300997,0,1.75
300998,0,1.6
301000,0,1
301001,0,0.8
301002,0,1.8
301004,0,1.6
301006,0,1.4
301007,0,1.4
301009,0,0.4
301010,0,10
301011,0,0.45
301012,0,10
301014,0,4.75
301015,0,4.5
301016,0,0.91
301017,0,0.91
301020,0,0.59
301021,0,4.5
301024,0,10
301025,0,5
301027,0,5
301028,0,4.5
301029,0,0.6
301030,0,3.75
301031,0,3.5
301032,0,3.5
301033,0,1
301036,0,0.9
301037,0,0.9
301038,0,0.9
301039,0,0.6
301041,0,0.6
301042,0,0.5
301044,0,0.35
301045,0,0.65
301046,0,0.65
301047,0,0.65
301048,0,0.6
301050,0,0.6
301051,0,0.6
301053,0,0.6
301054,0,0.6
301055,0,0.5
301056,0,1.25
301057,0,1.25
301058,0,1.25
301059,0,1.25
301060,0,1
301062,0,1.25
301063,0,1.25
301064,0,1.25
301067,0,1
301068,0,1.25
301070,0,0.4
301074,0,6
301075,0,8.25
301076,0,1.75
301077,0,0.75
301078,0,1
301082,0,1.5
301086,0,2.75
301087,0,3
301089,0,0.75
301090,0,1.5
301092,0,220
301094,0,270
301095,0,260
301096,0,320
301098,0,0.65
301099,0,320
301100,0,270
301103,0,330
301106,0,320
301108,0,320
301109,0,290
301110,0,380
301111,0,300
301112,0,200
301113,0,80
301114,0,80
301118,0,160
301119,0,130
301120,0,350
301121,0,350
301122,0,240
301123,0,240
301124,0,250
301125,0,270
301126,0,300
301127,0,300
301128,0,300
301129,0,300
301130,0,300
301131,0,320
301138,0,70
301139,0,90
301143,0,60
301144,0,60
301149,0,250
301150,0,250
301151,0,250
301152,0,150
301153,0,250
301154,0,600
301155,0,300
301156,0,400
301157,0,400
301158,0,400
301159,0,350
301160,0,300
301161,0,400
301162,0,250
301163,0,250
301164,0,250
301165,0,250
301166,0,150
301167,0,400
301168,0,400
301169,0,500
301170,0,400
301171,0,400
301172,0,300
301173,0,300
301174,0,900
301175,0,800
301176,0,1200
301177,0,800
301178,0,1000
301180,0,400
301181,0,400
301182,0,400
301183,0,400
301184,0,400
301185,0,400
301186,0,400
301187,0,300
301188,0,300
301189,0,300
301190,0,500
301191,0,500
301193,0,0.25
301194,0,0.35
301195,0,600
301196,0,300
301197,0,0.95
301198,0,0.85
301201,0,250
301202,0,0.3
301203,0,450
301204,0,500
301205,0,500
301206,0,2000
301208,0,0.15
301209,0,0.3
301210,0,0.2
301211,0,0.15
301214,0,800
301215,0,32
301216,0,800
301217,0,40
301218,0,1000
301219,0,1000
301220,0,1200
301221,0,40
301222,0,800
301223,0,30
301225,0,52
301226,0,800
301227,0,46
301228,0,800
301229,0,800
301230,0,800
301231,0,16
301232,0,850
301234,0,17
301235,0,1000
301236,0,18
301238,0,900
301239,0,300
301240,0,250
301241,0,16
301242,0,250
301243,0,14
301245,0,13
301246,0,12
301247,0,16
301249,0,2
301250,0,15
301251,0,9
301252,0,3.6
301253,0,10
301254,0,10
301255,0,5
301257,0,10
301258,0,5
301259,0,6
301260,0,6
301261,0,6
301262,0,4.5
301263,0,5.5
301264,0,5.5
301265,0,5.5
301266,0,5
301267,0,3.5
301268,0,2.8
301269,0,2.2
301270,0,2.2
301271,0,4
301272,0,8
301273,0,10
301274,0,9
301275,0,12
301276,0,16
301277,0,1.2
301278,0,16
301279,0,13
301280,0,11
301281,0,28
301282,0,32
301283,0,22
301284,0,13
301285,0,14
301286,0,14
301287,0,14
301289,0,14
301290,0,14
301291,0,13
301292,0,9
301293,0,12
301294,0,15
301295,0,13
301296,0,10
301297,0,10
301298,0,10
301299,0,8
301300,0,8
301301,0,10
301302,0,6
301303,0,4.5
301304,0,4.5
301305,0,4.5
301315,0,10.6
301316,0,2.4
301317,0,1.5
301318,0,1.6
301319,0,1.8
301320,0,2
301321,0,2.6
301322,0,2.8
301323,0,2.8
301324,0,2.8
301325,0,3
301326,0,3.2
301327,0,3.2
301328,0,4.5
301329,0,2.5
301330,0,1
301331,0,1.4
301332,0,1.6
301333,0,1.8
301335,0,2.4
301336,0,2.75
301337,0,3
301338,0,1
301339,0,11
301340,0,15
301341,0,10
301342,0,5.5
301343,0,6
301344,0,9
301345,0,15
301346,0,4.5
301347,0,4.5
301348,0,2.2
301349,0,1
301350,0,15
301351,0,3.5
301352,0,4
301353,0,4.5
301354,0,3.3
301355,0,3.3
301356,0,3.5
301357,0,3.5
301358,0,10
301359,0,7.7
301360,0,4.5
301361,0,7.7
301362,0,6
301363,0,0.8
301364,0,1.6
301365,0,14
301366,0,14
301367,0,8
301368,0,2.5
301369,0,7
301370,0,5.5
301371,0,5.5
301372,0,5.5
301380,0,1.75
301381,0,2.5
301382,0,4
301383,0,5
301384,0,3.5
301385,0,2.75
301386,0,2.25
301387,0,3
301388,0,8.25
301389,0,6
301390,0,6.5
301391,0,13.75
301392,0,5.5
301393,0,5.5
301394,0,5
301395,0,5
301396,0,10.6
301397,0,8.6
301398,0,6.6
301399,0,1.9
301400,0,5.6
301401,0,5.6
301402,0,12.6
301403,0,12.6
301404,0,12.6
301406,0,6.6
301407,0,6.6
301412,0,8
301413,0,8.5
301414,0,14
301415,0,10.5
301416,0,8
301417,0,9.25
301418,0,13.5
301419,0,10.5
301420,0,7.25
301421,0,12.5
301422,0,8.25
301423,0,7.25
301427,0,0.5
301428,0,0.6
301430,0,0.6
301431,0,12.5
301434,0,20
301435,0,22
301436,0,18
301437,0,6.75
301439,0,6.5
301440,0,6
301441,0,3
301442,0,4.5
301443,0,5.5
301444,0,4.25
301446,0,800
301447,0,800
301448,0,1000
301449,0,900
301455,0,0.2
301458,0,2.75
301464,0,0.65
301466,0,1.5
301472,0,0.6
301475,0,0.6
301479,0,0.8
301481,0,0.75
301487,0,1.3
301492,0,0.75
301502,0,0.95
301505,0,1.15
301514,0,900
301515,0,3
301519,0,1300
301521,0,3.25
301527,0,1.85
301530,0,0.45
301531,0,1.85
301533,0,3
301534,0,4.6
301535,0,4.6
301536,0,7
301538,0,3.6
301540,0,3.6
301541,0,3.6
301542,0,3.6
301544,0,5
301545,0,8.6
301549,0,3.5
301551,0,8.6
301553,0,12.6
301554,0,12.6
301557,0,12.6
301558,0,8.6
301559,0,8.6
301560,0,10.6
301563,0,10.6
301565,0,5.6
301567,0,6.6
301569,0,6.6
301572,0,5.6
301574,0,6.6
301577,0,6.6
301581,0,7.6
301583,0,7.6
301584,0,5
301585,0,50
301586,0,50
301587,0,60
301589,0,30
301590,0,30
301595,0,0.4
301604,0,2.75
301607,0,0.95
301611,0,0.95
301615,0,1.5
301621,0,0.85
301624,0,1.25
301629,0,2.25
301630,0,3.25
301634,0,1.3
301635,0,1.5
301636,0,2
301639,0,1.2
301640,0,1.25
301641,0,1.2
301644,0,450
301650,0,0.95
301653,0,1.25
301657,0,1.35
301661,0,350
301662,0,750
301668,0,1.35
301671,0,1.3
301675,0,2.65
301680,0,3.2
301682,0,1.25
301687,0,0.9
301690,0,0.85
301699,0,2.25
301701,0,2.25
301703,0,0.75
301707,0,2.25
301710,0,2.15
301714,0,2.25
301723,0,6
301752,0,600
301755,0,1100
301757,0,1900
301758,0,500
301772,0,4.75
301780,0,80
301799,0,1.5
301800,0,1.8
301801,0,1.5
301803,0,1.8
301804,0,1.8
301805,0,3
301807,0,12.2
301814,0,2
301823,0,2.4
301833,0,2.5
301839,0,8
301840,0,1.5
301841,0,2.4
301843,0,5.6
301847,0,50
301851,0,8.6
301854,0,12.6
301855,0,10.6
301857,0,2.3
301858,0,10.6
301860,0,10.6
301861,0,4.75
301862,0,2.6
301864,0,2.6
301866,0,2.5
301867,0,2.7
301868,0,2
301870,0,3.8
301871,0,3
301872,0,0.45
301874,0,2.4
301878,0,0.5
301882,0,0.45
301890,0,1.6
301891,0,0.5
301895,0,1.9
301901,0,3.6
301902,0,3.6
301905,0,1.8
301906,0,0.6
301909,0,0.8
301911,0,2.6
301919,0,12.6
301920,0,4.5
301922,0,3.5
301923,0,3.5
301924,0,12.6
301926,0,2
301927,0,1.6
301929,0,2
301930,0,1.6
301931,0,3.7
301932,0,3.7
301933,0,3.6
301942,0,5.75
301947,0,3.25
301955,0,3.25
301957,0,1.4
301958,0,2.3
301960,0,1.8
301966,0,2.3
301967,0,1.75
301968,0,0.91
301969,0,2.4
301974,0,4.75
301979,0,800
301980,0,800
301981,0,800
301983,0,800
301984,0,850
301989,0,1000
301992,0,900
302015,0,1.5
302016,0,1.82
302041,0,2
302042,0,2
302043,0,2
302044,0,1.8
302045,0,2.3
302046,0,2.5
302047,0,4.5
302048,0,2.2
302049,0,2.5
302050,0,0.4
302051,0,3.5
302052,0,3.5
302053,0,3.5
302055,0,3.5
302056,0,1.1
302057,0,3.7
302059,0,0.5
302060,0,3.7
302061,0,3
302062,0,2.5
302063,0,3
302065,0,0.75
302066,0,1.2
302067,0,3.8
302068,0,1.25
302069,0,1.6
302070,0,1.3
302071,0,2
302072,0,2.1
302074,0,2.2
302075,0,2.2
302076,0,1.1
302077,0,1.1
302078,0,1.1
302079,0,1.5
302080,0,1.1
302081,0,1.8
302082,0,1.1
302083,0,1.9
302085,0,2.2
302086,0,2.2
302088,0,2.2
302090,0,2.3
302091,0,0.91
302092,0,2.3
302093,0,1.5
302094,0,2.5
302095,0,1.25
302096,0,1
302097,0,2.5
302098,0,2.5
302099,0,1.75
302100,0,2.5
302101,0,1.5
302102,0,2.6
302104,0,3.25
302105,0,4
302106,0,2.6
302107,0,0.64
302108,0,2.7
302109,0,0.6
302110,0,0.75
302111,0,1.2
302112,0,1
302113,0,1.2
302114,0,2.7
302115,0,1.2
302116,0,1.75
302117,0,2.9
302118,0,3.5
302119,0,1.2
302120,0,3.5
302121,0,3.6
302122,0,0.5
302123,0,1.1
302124,0,1.75
302125,0,1.5
302130,0,3.8
302131,0,3.8
302133,0,3.5
302135,0,3.5
302137,0,0.8
302138,0,1.2
302139,0,1.5
302140,0,1.8
302141,0,0.62
302142,0,0.62
302143,0,0.91
302144,0,1
302145,0,0.59
302146,0,1
302147,0,1.1
302148,0,0.7
302149,0,1.2
302150,0,1.2
302151,0,0.5
302152,0,0.7
302153,0,0.4
302154,0,3.5
302155,0,2.2
302156,0,1.4
302157,0,1.5
302158,0,1.4
302159,0,1.5
302160,0,1.4
302161,0,0.6
302162,0,0.6
302163,0,0.6
302164,0,2.2
302165,0,1.8
302166,0,0.8
302167,0,0.8
302168,0,1.2
302169,0,1.5
302170,0,1.8
302171,0,1.2
302172,0,2
302173,0,2.6
302174,0,2.5
302175,0,2.5
302176,0,2.6
302177,0,2.6
302178,0,2.6
302179,0,2.8
302180,0,3
302181,0,4.5
302182,0,0.5
302183,0,0.6
302184,0,1
302185,0,2
302186,0,2.9
302189,0,2.9
302190,0,3
302191,0,3.2
302192,0,3.2
302193,0,3.6
302194,0,3.6
302195,0,3.8
302196,0,4.8
302197,0,4.8
302198,0,5
302199,0,11
302200,0,9
302201,0,11
302202,0,1
302203,0,0.9
302204,0,1.5
302205,0,1.3
302206,0,1.2
302207,0,0.8
302208,0,1.1
302209,0,1.2
302210,0,1.5
302211,0,0.9
302212,0,1
302213,0,1.2
302215,0,1.1
302216,0,1.6
302218,0,0.3
302219,0,0.4
302220,0,0.6
302221,0,0.6
302222,0,1.8
302223,0,1.8
302224,0,2
302225,0,2
302226,0,0.5
302227,0,1.2
302228,0,1.5
302229,0,0.5
302230,0,0.5
302231,0,0.5
302232,0,0.08
302235,0,0.15
302236,0,0.8
302240,0,1.1
302255,0,1600
302260,0,700
302261,0,950
302265,0,350
302268,0,750
302269,0,17
302320,0,15.6
302321,0,50
302322,0,15.6
302323,0,10.6
302324,0,60
302325,0,10.6
302326,0,12.6
302327,0,18
302330,0,8.6
302354,0,0.2
302356,0,0.55
302475,0,800
302528,0,0.6
302531,0,0.6
302532,0,0.6
302533,0,0.6
302534,0,0.7
302535,0,0.75
302536,0,0.3
302537,0,0.4
302538,0,0.6
302539,0,1
302540,0,0.6
302541,0,0.75
302542,0,0.75
302543,0,0.65
302544,0,0.7
302547,0,4
302639,0,900
302640,0,900
302641,0,1000
302642,0,1000
302643,0,240
302644,0,240
302646,0,180
302647,0,1000
302648,0,900
302651,0,900
302655,0,900
302656,0,500
302657,0,450
302658,0,650
302659,0,400
302661,0,250
302663,0,450
302664,0,450
302665,0,600
302666,0,800
302667,0,1200
302672,0,150
302673,0,300
302674,0,300
302676,0,450
302677,0,450
302678,0,450
302679,0,450
302681,0,400
302682,0,7
302684,0,2.5
302687,0,6.75
302688,0,450
302689,0,1000
302690,0,6
302691,0,850
302692,0,6.75
302693,0,900
302695,0,900
302697,0,12
302705,0,450
302706,0,800
302707,0,12.5
302708,0,800
302709,0,800
302710,0,8.75
302711,0,800
302714,0,800
302716,0,800
302719,0,800
302720,0,1000
302725,0,1200
302726,0,5
302729,0,1200
302730,0,2
302734,0,9.75
302737,0,9.5
302740,0,10.5
302742,0,9
302745,0,11.75
302746,0,9
302750,0,6
302759,0,8.5
302762,0,7.25
302768,0,9.5
302772,0,9.75
302785,0,9
302792,0,9
302795,0,8
302798,0,5.25
302803,0,450
302804,0,4.75
302805,0,6.75
302806,0,8
302807,0,8.25
302808,0,8.75
302810,0,8.25
302812,0,8.25
302813,0,8.25
302815,0,9
302817,0,8.75
302819,0,7.75
302820,0,8.75
302823,0,7.75
302824,0,6.75
302827,0,8.25
302828,0,9.5
302831,0,8.75
302833,0,6
302834,0,5.5
302835,0,4.25
302837,0,8.25
302844,0,7.25
302847,0,7.75
302850,0,6.5
302852,0,8.25
302854,0,6
302856,0,5.5
302857,0,5
302860,0,6
302892,0,120
302893,0,120
302906,0,250
302916,0,120
302918,0,30
302920,0,350
302921,0,120
302923,0,140
302924,0,120
302925,0,120
302926,0,350
302928,0,240
302936,0,7
302939,0,240
302940,0,400
302942,0,500
302959,0,0.65
302960,0,0.65
302961,0,0.65
302962,0,1.42
302963,0,0.5
302964,0,1
302965,0,0.6
302966,0,0.5
302967,0,0.65
302968,0,0.65
302971,0,0.4
302972,0,0.5
302974,0,0.65
302977,0,0.5
302978,0,0.4
302991,0,2.75
302992,0,1.75
302993,0,1
302994,0,1.8
302995,0,250
303000,0,800
303064,0,2
303070,0,200
303071,0,300
303072,0,600
303073,0,300
303076,0,200
303077,0,200
303078,0,200
303079,0,200
303080,0,300
303081,0,400
303082,0,28
303083,0,28
303084,0,10
303085,0,10
303086,0,25
303087,0,25
303088,0,18
303089,0,18
303090,0,46
303091,0,46
303092,0,46
303093,0,46
303095,0,12
303096,0,12
303196,0,4.25
303218,0,400
303219,0,450
303220,0,600
303221,0,550
303222,0,1000
303224,0,200
303225,0,300
303226,0,350
303227,0,200
303228,0,350
303232,0,400
303234,0,350
303246,0,200
303251,0,250
303252,0,400
303254,0,400
303256,0,400
303257,0,400
303258,0,400
303259,0,400
303260,0,400
303261,0,400
303262,0,400
303268,0,800
303269,0,800
303271,0,750
303272,0,850
303276,0,750
303277,0,800
303278,0,850
303279,0,750
303280,0,750
303281,0,800
303284,0,700
303285,0,1100
303287,0,800
303288,0,350
303289,0,300
303291,0,100
303292,0,250
303293,0,300
303295,0,350
303296,0,250
303297,0,10
303329,0,1.5
303330,0,1.75
303331,0,1.25
303347,0,350
303348,0,350
303349,0,350
303379,0,5.25
303388,0,400
303390,0,400
303391,0,600
303393,0,600
303398,0,200
303401,0,200
303403,0,200
303405,0,200
303406,0,200
303407,0,200
303408,0,350
303409,0,400
303410,0,400
303418,0,6
303422,0,5.25
303424,0,5
303425,0,5
303431,0,6
303433,0,4.75
303434,0,4.75
303435,0,3.25
303436,0,900
303441,0,450
303442,0,700
303443,0,750
303444,0,750
303445,0,750
303446,0,700
303447,0,750
303449,0,750
303450,0,750
303451,0,750
303452,0,500
303453,0,750
303454,0,750
303458,0,2500
303460,0,2500
303464,0,2500
303466,0,750
303468,0,750
303471,0,750
303472,0,750
303473,0,750
303474,0,750
303476,0,750
303477,0,750
303479,0,700
303480,0,750
303481,0,750
303482,0,750
303483,0,750
303484,0,750
303485,0,750
303486,0,750
303487,0,2500
303494,0,2500
303496,0,2500
303497,0,2500
303498,0,1500
303500,0,7000
303502,0,7000
303513,0,1.25
303514,0,0.45
303516,0,0.65
303518,0,0.6
303523,0,3
303525,0,3
303527,0,2.25
303528,0,3
303530,0,1.75
303541,0,0.5
303542,0,0.35
303545,0,0.4
303569,0,1.1
303572,0,1.35
303573,0,1
303574,0,2.25
303575,0,2.25
303588,0,0.53
303591,0,1.15
303596,0,1.35
303600,0,2.25
303604,0,1.6
303607,0,1.6
303623,0,2
303626,0,2.25
303634,0,0.1
303641,0,0.3
303642,0,0.09
303644,0,0.52
303650,0,2.75
303673,0,0.55
303677,0,0.55
303684,0,0.58
303689,0,0.52
303694,0,1.25
303698,0,1.15
303702,0,0.95
303708,0,0.95
303710,0,1.15
303717,0,0.15
303721,0,0.45
303725,0,2.25
303728,0,2
303729,0,2.75
303730,0,0.6
303731,0,1.5
303732,0,1
303733,0,2.5
303734,0,2.75
303735,0,3.5
303736,0,3
303737,0,3.25
303738,0,3
303740,0,3
303744,0,3.5
303749,0,3.5
303751,0,4
303754,0,7
303755,0,8.5
303757,0,1.5
303758,0,1.15
303764,0,1.1
303765,0,1.25
303768,0,1.5
303772,0,1.8
303777,0,1.75
303781,0,2
303784,0,2
303786,0,2.75
303788,0,2.75
303789,0,2.5
303790,0,3
303796,0,1.75
303829,0,0.45
303835,0,0.5
303837,0,0.9
303843,0,0.7
303848,0,0.95
303852,0,1.65
303932,0,0.05
303949,0,1.2
303992,0,0.2
303995,0,0.45
304000,0,0.1
304005,0,0.45
304011,0,0.1
304014,0,0.36
304020,0,0.4
304024,0,0.5
304040,0,2.25
304041,0,1.25
304042,0,1.75
304043,0,2
304044,0,3
304045,0,2.5
304046,0,2.5
304047,0,4
304048,0,4
304049,0,4
304050,0,3
304051,0,5
304052,0,3.5
304054,0,4
304056,0,3.75
304058,0,0.6
304061,0,6.5
304062,0,4
304065,0,1
304088,0,500
304089,0,400
304110,0,550
304111,0,550
304112,0,400
304114,0,800
304115,0,280
304116,0,280
304117,0,400
304118,0,500
304121,0,65
304123,0,160
304124,0,280
304125,0,80
304127,0,100
304128,0,120
304129,0,950
304131,0,950
304132,0,1100
304133,0,750
304134,0,1050
304136,0,900
304138,0,1100
304139,0,550
304140,0,550
304142,0,500
304143,0,400
304144,0,0.35
304148,0,0.75
304152,0,0.35
304158,0,0.35
304163,0,0.38
304166,0,0.8
304177,0,0.15
304186,0,3.25
304189,0,2.5
304195,0,0.8
304200,0,0.45
304203,0,0.75
304206,0,0.95
304208,0,0.6
304213,0,0.6
304216,0,0.9
304221,0,0.75
304224,0,0.9
304229,0,0.65
304241,0,0.85
304245,0,0.7
304252,0,9
304253,0,9
304254,0,9
304255,0,8.5
304266,0,0.65
304278,0,1
304299,0,150
304308,0,3.1
304314,0,2500
304315,0,100
304316,0,2500
304317,0,3000
304318,0,3000
304320,0,2500
304322,0,2500
304324,0,2500
304325,0,3000
304326,0,2500
304327,0,2500
304328,0,3000
304329,0,2500
304330,0,6500
304331,0,6500
304332,0,6500
304335,0,7000
304336,0,7000
304338,0,6500
304339,0,7000
304340,0,0.2
304341,0,6500
304342,0,7000
304344,0,7000
304346,0,7000
304348,0,0.75
304349,0,7000
304355,0,0.8
304361,0,0.9
304364,0,0.9
304369,0,0.9
304371,0,0.9
304373,0,0.9
304374,0,0.95
304378,0,0.85
304381,0,0.9
304385,0,0.65
304388,0,1.75
304393,0,2.8
304394,0,1.45
304395,0,2.35
304396,0,2.8
304397,0,1.85
304398,0,1.15
304399,0,1
304400,0,0.95
304401,0,0.95
304402,0,2.35
304403,0,2.35
304404,0,2
304405,0,2.15
304406,0,1.7
304407,0,1.7
304408,0,2.55
304409,0,1.8
304410,0,5
304411,0,5
304412,0,1.75
304413,0,1.75
304414,0,1.75
304415,0,1.75
304417,0,3.5
304418,0,3.5
304420,0,3.75
304423,0,3.75
304425,0,4.75
304426,0,4.25
304427,0,4.5
304428,0,4.75
304431,0,4.5
304432,0,2.5
304433,0,3
304434,0,10.5
304435,0,8.5
304436,0,8.5
304437,0,8
304440,0,8.5
304442,0,7
304443,0,7.5
304444,0,6
304445,0,9
304446,0,5
304454,0,80
304456,0,120
304506,0,80
304541,0,10.5
304542,0,14.5
304543,0,14.5
304544,0,5.5
304545,0,20
304546,0,20
304547,0,22.5
304548,0,22.5
304549,0,24.5
304550,0,24.5
304553,0,6
304555,0,5
304556,0,5
304563,0,0.4
304564,0,0.45
304565,0,0.35
304566,0,0.5
304567,0,0.35
304568,0,0.2
304569,0,0.15
304570,0,0.25
304571,0,0.2
304572,0,0.2
304573,0,0.1
304574,0,0.15
304575,0,0.2
304576,0,0.15
