id,created_at,updated_at
274258,2011-05-23 20:09:55 UTC,2011-05-23 20:09:35 UTC
274456,2011-05-23 20:20:59 UTC,2011-05-23 20:20:02 UTC
274543,2011-05-23 20:30:51 UTC,2011-05-23 20:29:57 UTC
274702,2011-05-23 20:52:39 UTC,2011-05-23 20:51:43 UTC
274752,2011-05-23 20:56:59 UTC,2011-05-23 20:56:35 UTC
275019,2011-05-23 22:10:58 UTC,2011-05-23 22:10:38 UTC
275576,2011-05-24 00:31:02 UTC,2011-05-24 00:30:25 UTC
275830,2011-05-24 02:32:47 UTC,2011-05-24 02:31:56 UTC
275936,2011-05-24 02:50:16 UTC,2011-05-24 02:49:28 UTC
276033,2011-05-24 03:19:22 UTC,2011-05-24 03:18:34 UTC
276130,2011-05-24 04:05:25 UTC,2011-05-24 04:04:36 UTC
276308,2011-05-24 12:12:36 UTC,2011-05-24 12:12:11 UTC
276364,2011-05-24 12:42:05 UTC,2011-05-24 12:41:15 UTC
276481,2011-05-24 15:31:07 UTC,2011-05-24 15:30:18 UTC
276956,2011-05-24 17:16:30 UTC,2011-05-24 17:15:39 UTC
276967,2011-05-24 17:27:16 UTC,2011-05-24 17:26:30 UTC
277110,2011-05-24 18:03:05 UTC,2011-05-24 18:02:12 UTC
277620,2011-05-24 20:29:17 UTC,2011-05-24 20:28:36 UTC
277829,2011-05-24 20:56:06 UTC,2011-05-24 20:55:15 UTC
278647,2011-05-24 22:52:16 UTC,2011-05-24 22:51:27 UTC
278719,2011-05-24 22:56:23 UTC,2011-05-24 22:55:29 UTC
278924,2011-05-24 23:09:48 UTC,2011-05-24 23:08:53 UTC
279365,2011-05-25 00:19:08 UTC,2011-05-25 00:18:13 UTC
279527,2011-05-25 00:43:54 UTC,2011-05-25 00:42:59 UTC
279569,2011-05-25 00:50:26 UTC,2011-05-25 00:49:36 UTC
280141,2011-05-25 02:55:31 UTC,2011-05-25 02:54:36 UTC
280231,2011-05-25 03:06:08 UTC,2011-05-25 03:05:20 UTC
280493,2011-05-25 06:52:12 UTC,2011-05-25 06:51:23 UTC
280825,2011-05-25 13:36:54 UTC,2011-05-25 13:36:05 UTC
281106,2011-05-25 16:50:16 UTC,2011-05-25 16:49:41 UTC
281133,2011-05-25 16:59:11 UTC,2011-05-25 16:58:17 UTC
281740,2011-05-25 18:02:06 UTC,2011-05-25 18:01:52 UTC
282038,2011-05-25 18:33:04 UTC,2011-05-25 18:32:08 UTC
282079,2011-05-25 18:36:38 UTC,2011-05-25 18:35:43 UTC
282087,2011-05-25 18:37:38 UTC,2011-05-25 18:37:07 UTC
283015,2011-05-25 20:36:33 UTC,2011-05-25 20:35:36 UTC
283375,2011-05-25 20:57:02 UTC,2011-05-25 20:56:05 UTC
283498,2011-05-25 21:03:39 UTC,2011-05-25 21:02:44 UTC
283636,2011-05-25 21:17:21 UTC,2011-05-25 21:16:28 UTC
283762,2011-05-25 21:41:28 UTC,2011-05-25 21:40:32 UTC
284128,2011-05-25 22:24:06 UTC,2011-05-25 22:23:11 UTC
284179,2011-05-25 22:36:32 UTC,2011-05-25 22:35:42 UTC
284393,2011-05-25 23:10:35 UTC,2011-05-25 23:10:18 UTC
284719,2011-05-26 06:35:14 UTC,2011-05-26 06:34:24 UTC
285273,2011-05-26 17:22:15 UTC,2011-05-26 17:21:25 UTC
285315,2011-05-26 17:27:45 UTC,2011-05-26 17:26:54 UTC
285519,2011-05-26 17:49:35 UTC,2011-05-26 17:48:54 UTC
286326,2011-05-26 20:26:33 UTC,2011-05-26 20:25:36 UTC
286487,2011-05-26 20:44:40 UTC,2011-05-26 20:43:43 UTC
286533,2011-05-26 20:57:22 UTC,2011-05-26 20:56:47 UTC
286591,2011-05-26 21:25:50 UTC,2011-05-26 21:25:17 UTC
286959,2011-05-26 22:25:53 UTC,2011-05-26 22:24:56 UTC
287246,2011-05-26 22:58:52 UTC,2011-05-26 22:57:57 UTC
287794,2011-05-27 00:11:43 UTC,2011-05-27 00:10:53 UTC
287808,2011-05-27 00:13:07 UTC,2011-05-27 00:12:13 UTC
287957,2011-05-27 00:38:55 UTC,2011-05-27 00:38:19 UTC
288023,2011-05-27 01:04:08 UTC,2011-05-27 01:03:12 UTC
288043,2011-05-27 01:09:44 UTC,2011-05-27 01:08:48 UTC
288137,2011-05-27 01:25:19 UTC,2011-05-27 01:24:23 UTC
288964,2011-05-27 14:43:56 UTC,2011-05-27 14:43:40 UTC
289003,2011-05-27 15:21:22 UTC,2011-05-27 15:20:57 UTC
290675,2011-05-27 19:47:32 UTC,2011-05-27 19:46:48 UTC
291284,2011-05-27 21:00:21 UTC,2011-05-27 20:59:52 UTC
291728,2011-05-27 21:54:31 UTC,2011-05-27 21:54:10 UTC
291783,2011-05-27 21:58:48 UTC,2011-05-27 21:57:50 UTC
292053,2011-05-27 22:18:44 UTC,2011-05-27 22:17:48 UTC
293054,2011-05-27 23:56:19 UTC,2011-05-27 23:55:58 UTC
293236,2011-05-28 00:27:10 UTC,2011-05-28 00:26:57 UTC
293888,2011-05-28 05:27:58 UTC,2011-05-28 05:27:09 UTC
294311,2011-05-28 12:41:00 UTC,2011-05-28 12:40:05 UTC
294457,2011-05-28 13:50:04 UTC,2011-05-28 13:49:08 UTC
294686,2011-05-28 15:40:53 UTC,2011-05-28 15:40:13 UTC
294700,2011-05-28 15:44:22 UTC,2011-05-28 15:43:37 UTC
294931,2011-05-28 17:17:22 UTC,2011-05-28 17:16:58 UTC
295130,2011-05-28 18:59:33 UTC,2011-05-28 18:58:37 UTC
295556,2011-05-28 20:30:53 UTC,2011-05-28 20:30:01 UTC
296866,2011-05-29 14:11:58 UTC,2011-05-29 14:11:22 UTC
297046,2011-05-29 15:37:56 UTC,2011-05-29 15:37:07 UTC
297126,2011-05-29 16:42:48 UTC,2011-05-29 16:42:38 UTC
297207,2011-05-29 17:03:31 UTC,2011-05-29 17:02:43 UTC
297275,2011-05-29 18:16:46 UTC,2011-05-29 18:15:57 UTC
297279,2011-05-29 18:19:55 UTC,2011-05-29 18:19:13 UTC
297396,2011-05-29 19:45:53 UTC,2011-05-29 19:44:58 UTC
297447,2011-05-29 19:53:19 UTC,2011-05-29 19:52:24 UTC
297489,2011-05-29 19:57:44 UTC,2011-05-29 19:56:48 UTC
297858,2011-05-29 20:31:18 UTC,2011-05-29 20:30:23 UTC
297993,2011-05-29 20:51:13 UTC,2011-05-29 20:50:32 UTC
298102,2011-05-29 20:58:40 UTC,2011-05-29 20:58:05 UTC
298209,2011-05-29 21:10:28 UTC,2011-05-29 21:09:38 UTC
298503,2011-05-30 00:26:04 UTC,2011-05-30 00:25:32 UTC
298505,2011-05-30 00:26:10 UTC,2011-05-30 00:25:15 UTC
298528,2011-05-30 00:31:13 UTC,2011-05-30 00:30:20 UTC
298763,2011-05-30 01:00:54 UTC,2011-05-30 00:59:59 UTC
299209,2011-05-30 03:28:34 UTC,2011-05-30 03:27:54 UTC
300123,2011-05-30 13:32:13 UTC,2011-05-30 13:31:17 UTC
300421,2011-05-30 14:44:32 UTC,2011-05-30 14:43:47 UTC
300592,2011-05-30 15:17:25 UTC,2011-05-30 15:16:41 UTC
300863,2011-05-30 17:42:14 UTC,2011-05-30 17:41:38 UTC
300897,2011-05-30 17:51:10 UTC,2011-05-30 17:50:15 UTC
301053,2011-05-30 18:15:29 UTC,2011-05-30 18:14:34 UTC
301207,2011-05-30 19:08:18 UTC,2011-05-30 19:07:23 UTC
301597,2011-05-30 21:21:14 UTC,2011-05-30 21:20:33 UTC
301764,2011-05-30 22:33:43 UTC,2011-05-30 22:32:48 UTC
301970,2011-05-30 23:35:04 UTC,2011-05-30 23:34:12 UTC
302612,2011-05-31 02:00:44 UTC,2011-05-31 02:00:00 UTC
302721,2011-05-31 02:07:24 UTC,2011-05-31 02:06:29 UTC
302848,2011-05-31 02:17:08 UTC,2011-05-31 02:16:18 UTC
304122,2011-05-31 06:04:53 UTC,2011-05-31 06:04:13 UTC
304303,2011-05-31 14:00:35 UTC,2011-05-31 13:59:57 UTC
304798,2011-05-31 16:39:25 UTC,2011-05-31 16:38:35 UTC
304864,2011-05-31 16:47:10 UTC,2011-05-31 16:46:25 UTC
305022,2011-05-31 17:02:15 UTC,2011-05-31 17:01:56 UTC
305078,2011-05-31 17:08:41 UTC,2011-05-31 17:07:48 UTC
305247,2011-05-31 17:40:56 UTC,2011-05-31 17:40:14 UTC
305461,2011-05-31 18:21:21 UTC,2011-05-31 18:21:12 UTC
305493,2011-05-31 18:29:20 UTC,2011-05-31 18:29:01 UTC
305647,2011-05-31 19:08:39 UTC,2011-05-31 19:07:43 UTC
306043,2011-05-31 19:31:02 UTC,2011-05-31 19:30:05 UTC
306078,2011-05-31 19:32:49 UTC,2011-05-31 19:31:57 UTC
306241,2011-05-31 19:44:05 UTC,2011-05-31 19:43:32 UTC
306530,2011-05-31 20:00:59 UTC,2011-05-31 20:00:29 UTC
306557,2011-05-31 20:03:29 UTC,2011-05-31 20:02:46 UTC
306568,2011-05-31 20:04:20 UTC,2011-05-31 20:03:37 UTC
306746,2011-05-31 20:17:12 UTC,2011-05-31 20:16:44 UTC
307213,2011-05-31 20:49:28 UTC,2011-05-31 20:48:33 UTC
307274,2011-05-31 20:53:23 UTC,2011-05-31 20:52:33 UTC
307409,2011-05-31 21:03:46 UTC,2011-05-31 21:02:58 UTC
307686,2011-05-31 21:50:00 UTC,2011-05-31 21:49:14 UTC
307790,2011-05-31 21:55:05 UTC,2011-05-31 21:54:22 UTC
307794,2011-05-31 21:55:16 UTC,2011-05-31 21:54:34 UTC
307862,2011-05-31 22:03:19 UTC,2011-05-31 22:02:38 UTC
307992,2011-05-31 22:16:06 UTC,2011-05-31 22:15:16 UTC
308106,2011-05-31 22:25:15 UTC,2011-05-31 22:24:23 UTC
308389,2011-05-31 23:28:00 UTC,2011-05-31 23:27:42 UTC
308453,2011-05-31 23:35:31 UTC,2011-05-31 23:34:56 UTC
308582,2011-06-01 01:00:47 UTC,2011-06-01 00:59:58 UTC
308676,2011-06-01 02:08:45 UTC,2011-06-01 02:07:56 UTC
308793,2011-06-01 02:40:02 UTC,2011-06-01 02:40:01 UTC
308797,2011-06-01 02:41:38 UTC,2011-06-01 02:41:02 UTC
308825,2011-06-01 02:46:21 UTC,2011-06-01 02:46:19 UTC
308918,2011-06-01 03:25:51 UTC,2011-06-01 03:25:47 UTC
308925,2011-06-01 03:54:00 UTC,2011-06-01 03:53:59 UTC
310562,2011-06-01 17:32:16 UTC,2011-06-01 17:31:25 UTC
311035,2011-06-01 18:16:20 UTC,2011-06-01 18:15:45 UTC
311559,2011-06-01 19:41:02 UTC,2011-06-01 19:40:51 UTC
311689,2011-06-01 20:08:11 UTC,2011-06-01 20:07:18 UTC
311851,2011-06-01 20:52:45 UTC,2011-06-01 20:52:14 UTC
311875,2011-06-01 20:55:57 UTC,2011-06-01 20:55:11 UTC
312831,2011-06-02 02:53:05 UTC,2011-06-02 02:52:24 UTC
313022,2011-06-02 03:27:50 UTC,2011-06-02 03:27:37 UTC
313877,2011-06-02 06:57:38 UTC,2011-06-02 06:56:46 UTC
314595,2011-06-02 14:04:15 UTC,2011-06-02 14:03:34 UTC
314622,2011-06-02 14:10:26 UTC,2011-06-02 14:09:36 UTC
314822,2011-06-02 14:46:31 UTC,2011-06-02 14:45:38 UTC
315833,2011-06-02 18:22:51 UTC,2011-06-02 18:22:17 UTC
315990,2011-06-02 18:42:31 UTC,2011-06-02 18:41:47 UTC
315994,2011-06-02 18:43:09 UTC,2011-06-02 18:42:28 UTC
316044,2011-06-02 18:47:09 UTC,2011-06-02 18:46:18 UTC
316226,2011-06-02 19:02:12 UTC,2011-06-02 19:01:22 UTC
316297,2011-06-02 19:09:35 UTC,2011-06-02 19:08:53 UTC
316343,2011-06-02 19:16:13 UTC,2011-06-02 19:15:42 UTC
316592,2011-06-02 19:44:15 UTC,2011-06-02 19:43:22 UTC
316608,2011-06-02 19:45:35 UTC,2011-06-02 19:44:40 UTC
317303,2011-06-02 21:01:26 UTC,2011-06-02 21:00:48 UTC
317349,2011-06-02 21:04:46 UTC,2011-06-02 21:03:54 UTC
317406,2011-06-02 21:08:33 UTC,2011-06-02 21:07:47 UTC
317500,2011-06-02 21:14:20 UTC,2011-06-02 21:13:28 UTC
318473,2011-06-03 00:44:19 UTC,2011-06-03 00:43:30 UTC
318858,2011-06-03 03:28:10 UTC,2011-06-03 03:27:16 UTC
318901,2011-06-03 03:32:47 UTC,2011-06-03 03:31:51 UTC
319207,2011-06-03 05:24:49 UTC,2011-06-03 05:23:57 UTC
320113,2011-06-03 14:28:47 UTC,2011-06-03 14:28:27 UTC
320318,2011-06-03 14:47:01 UTC,2011-06-03 14:46:06 UTC
320391,2011-06-03 14:55:58 UTC,2011-06-03 14:55:28 UTC
321093,2011-06-03 16:46:31 UTC,2011-06-03 16:45:37 UTC
321269,2011-06-03 17:11:41 UTC,2011-06-03 17:10:49 UTC
321378,2011-06-03 17:29:50 UTC,2011-06-03 17:28:59 UTC
321610,2011-06-03 18:06:36 UTC,2011-06-03 18:05:47 UTC
321917,2011-06-03 19:16:47 UTC,2011-06-03 19:15:54 UTC
321930,2011-06-03 19:17:23 UTC,2011-06-03 19:16:52 UTC
322640,2011-06-03 20:58:37 UTC,2011-06-03 20:57:46 UTC
323032,2011-06-03 22:00:49 UTC,2011-06-03 21:59:56 UTC
323825,2011-06-04 00:45:29 UTC,2011-06-04 00:44:47 UTC
323904,2011-06-04 01:06:18 UTC,2011-06-04 01:05:26 UTC
323918,2011-06-04 01:09:11 UTC,2011-06-04 01:08:19 UTC
324028,2011-06-04 01:48:00 UTC,2011-06-04 01:47:13 UTC
324138,2011-06-04 02:11:13 UTC,2011-06-04 02:11:04 UTC
324156,2011-06-04 02:14:19 UTC,2011-06-04 02:13:27 UTC
326054,2011-06-04 20:12:03 UTC,2011-06-04 20:11:15 UTC
326551,2011-06-04 21:19:49 UTC,2011-06-04 21:18:58 UTC
326572,2011-06-04 21:23:31 UTC,2011-06-04 21:22:39 UTC
326579,2011-06-04 21:25:30 UTC,2011-06-04 21:24:48 UTC
326668,2011-06-04 21:43:30 UTC,2011-06-04 21:42:53 UTC
326737,2011-06-04 21:58:56 UTC,2011-06-04 21:58:23 UTC
326771,2011-06-04 22:05:00 UTC,2011-06-04 22:04:13 UTC
327575,2011-06-05 04:17:46 UTC,2011-06-05 04:17:10 UTC
327579,2011-06-05 04:18:21 UTC,2011-06-05 04:17:34 UTC
328113,2011-06-05 09:28:11 UTC,2011-06-05 09:27:34 UTC
328524,2011-06-05 13:21:08 UTC,2011-06-05 13:20:18 UTC
328540,2011-06-05 13:23:37 UTC,2011-06-05 13:23:07 UTC
328988,2011-06-05 14:40:44 UTC,2011-06-05 14:39:52 UTC
329210,2011-06-05 14:56:43 UTC,2011-06-05 14:55:52 UTC
329211,2011-06-05 14:57:08 UTC,2011-06-05 14:56:15 UTC
329214,2011-06-05 14:58:17 UTC,2011-06-05 14:57:34 UTC
330660,2011-06-05 18:02:21 UTC,2011-06-05 18:01:33 UTC
330701,2011-06-05 18:07:15 UTC,2011-06-05 18:07:14 UTC
330843,2011-06-05 18:22:05 UTC,2011-06-05 18:21:55 UTC
330844,2011-06-05 18:22:16 UTC,2011-06-05 18:21:30 UTC
330893,2011-06-05 18:29:35 UTC,2011-06-05 18:28:50 UTC
330958,2011-06-05 19:27:35 UTC,2011-06-05 19:26:44 UTC
331354,2011-06-05 20:38:38 UTC,2011-06-05 20:37:54 UTC
331367,2011-06-05 20:39:44 UTC,2011-06-05 20:38:51 UTC
331448,2011-06-05 20:50:19 UTC,2011-06-05 20:50:09 UTC
331844,2011-06-05 22:11:55 UTC,2011-06-05 22:11:02 UTC
331902,2011-06-05 22:18:38 UTC,2011-06-05 22:17:45 UTC
331992,2011-06-05 22:26:00 UTC,2011-06-05 22:25:07 UTC
332145,2011-06-05 22:36:22 UTC,2011-06-05 22:35:38 UTC
332381,2011-06-05 23:16:46 UTC,2011-06-05 23:16:01 UTC
332562,2011-06-05 23:39:59 UTC,2011-06-05 23:39:10 UTC
333418,2011-06-06 02:50:51 UTC,2011-06-06 02:50:08 UTC
333464,2011-06-06 02:57:57 UTC,2011-06-06 02:57:07 UTC
333650,2011-06-06 07:07:19 UTC,2011-06-06 07:06:35 UTC
333803,2011-06-06 12:52:03 UTC,2011-06-06 12:52:01 UTC
334258,2011-06-06 14:10:22 UTC,2011-06-06 14:09:30 UTC
334609,2011-06-06 15:17:06 UTC,2011-06-06 15:16:23 UTC
334646,2011-06-06 15:26:16 UTC,2011-06-06 15:25:32 UTC
334711,2011-06-06 15:33:08 UTC,2011-06-06 15:32:22 UTC
334745,2011-06-06 15:46:45 UTC,2011-06-06 15:45:58 UTC
335034,2011-06-06 16:26:07 UTC,2011-06-06 16:25:20 UTC
335177,2011-06-06 17:01:17 UTC,2011-06-06 17:00:28 UTC
335417,2011-06-06 17:26:38 UTC,2011-06-06 17:25:48 UTC
335562,2011-06-06 17:43:03 UTC,2011-06-06 17:42:20 UTC
335829,2011-06-06 18:01:22 UTC,2011-06-06 18:00:43 UTC
335896,2011-06-06 18:05:28 UTC,2011-06-06 18:04:39 UTC
335916,2011-06-06 18:06:56 UTC,2011-06-06 18:06:06 UTC
336015,2011-06-06 18:13:32 UTC,2011-06-06 18:12:45 UTC
336017,2011-06-06 18:13:39 UTC,2011-06-06 18:13:01 UTC
336325,2011-06-06 18:29:40 UTC,2011-06-06 18:29:05 UTC
336613,2011-06-06 18:48:52 UTC,2011-06-06 18:48:07 UTC
336892,2011-06-06 19:37:25 UTC,2011-06-06 19:36:46 UTC
337580,2011-06-06 20:24:49 UTC,2011-06-06 20:23:56 UTC
337860,2011-06-06 20:46:14 UTC,2011-06-06 20:45:26 UTC
337892,2011-06-06 20:52:08 UTC,2011-06-06 20:51:56 UTC
338633,2011-06-06 21:43:29 UTC,2011-06-06 21:42:35 UTC
338842,2011-06-06 22:11:10 UTC,2011-06-06 22:10:32 UTC
339056,2011-06-06 22:31:37 UTC,2011-06-06 22:30:45 UTC
339072,2011-06-06 22:32:25 UTC,2011-06-06 22:31:40 UTC
339136,2011-06-06 22:37:04 UTC,2011-06-06 22:36:40 UTC
339830,2011-06-06 23:20:55 UTC,2011-06-06 23:20:46 UTC
340081,2011-06-06 23:35:24 UTC,2011-06-06 23:35:11 UTC
340375,2011-06-07 00:32:33 UTC,2011-06-07 00:31:41 UTC
340381,2011-06-07 00:33:12 UTC,2011-06-07 00:32:20 UTC
340505,2011-06-07 01:12:54 UTC,2011-06-07 01:12:10 UTC
340626,2011-06-07 02:12:44 UTC,2011-06-07 02:12:37 UTC
341471,2011-06-07 12:43:30 UTC,2011-06-07 12:42:48 UTC
341837,2011-06-07 14:40:50 UTC,2011-06-07 14:40:01 UTC
342018,2011-06-07 15:39:18 UTC,2011-06-07 15:38:29 UTC
342052,2011-06-07 15:48:26 UTC,2011-06-07 15:47:49 UTC
342189,2011-06-07 16:18:18 UTC,2011-06-07 16:17:32 UTC
342228,2011-06-07 16:22:47 UTC,2011-06-07 16:22:12 UTC
342381,2011-06-07 16:45:00 UTC,2011-06-07 16:44:09 UTC
342401,2011-06-07 16:51:32 UTC,2011-06-07 16:50:54 UTC
342579,2011-06-07 17:50:32 UTC,2011-06-07 17:49:43 UTC
343335,2011-06-07 20:09:16 UTC,2011-06-07 20:08:28 UTC
343474,2011-06-07 20:30:59 UTC,2011-06-07 20:30:11 UTC
343845,2011-06-07 22:27:38 UTC,2011-06-07 22:26:54 UTC
344211,2011-06-07 23:09:25 UTC,2011-06-07 23:08:32 UTC
344494,2011-06-07 23:37:25 UTC,2011-06-07 23:36:34 UTC
345242,2011-06-08 00:54:39 UTC,2011-06-08 00:53:55 UTC
345336,2011-06-08 01:08:58 UTC,2011-06-08 01:08:14 UTC
345341,2011-06-08 01:09:36 UTC,2011-06-08 01:08:48 UTC
345883,2011-06-08 03:06:15 UTC,2011-06-08 03:05:27 UTC
346347,2011-06-08 08:49:01 UTC,2011-06-08 08:48:19 UTC
347855,2011-06-08 17:25:26 UTC,2011-06-08 17:24:42 UTC
348862,2011-06-08 18:32:37 UTC,2011-06-08 18:32:35 UTC
349001,2011-06-08 18:41:05 UTC,2011-06-08 18:40:11 UTC
351321,2011-06-08 21:44:12 UTC,2011-06-08 21:43:52 UTC
351507,2011-06-08 21:55:02 UTC,2011-06-08 21:54:12 UTC
352716,2011-06-08 23:01:35 UTC,2011-06-08 23:01:34 UTC
352872,2011-06-08 23:06:11 UTC,2011-06-08 23:05:26 UTC
352873,2011-06-08 23:06:16 UTC,2011-06-08 23:05:39 UTC
353513,2011-06-08 23:36:05 UTC,2011-06-08 23:35:14 UTC
353650,2011-06-08 23:45:59 UTC,2011-06-08 23:45:57 UTC
353702,2011-06-08 23:49:06 UTC,2011-06-08 23:48:15 UTC
353866,2011-06-09 00:04:15 UTC,2011-06-09 00:04:07 UTC
353878,2011-06-09 00:05:14 UTC,2011-06-09 00:04:48 UTC
354432,2011-06-09 01:28:26 UTC,2011-06-09 01:27:34 UTC
354525,2011-06-09 02:08:57 UTC,2011-06-09 02:08:12 UTC
354897,2011-06-09 04:05:14 UTC,2011-06-09 04:04:21 UTC
355311,2011-06-09 05:00:57 UTC,2011-06-09 05:00:26 UTC
355485,2011-06-09 07:59:44 UTC,2011-06-09 07:59:20 UTC
355637,2011-06-09 11:57:57 UTC,2011-06-09 11:57:08 UTC
355874,2011-06-09 14:02:55 UTC,2011-06-09 14:02:13 UTC
355978,2011-06-09 14:11:14 UTC,2011-06-09 14:10:30 UTC
356168,2011-06-09 14:24:38 UTC,2011-06-09 14:23:45 UTC
356566,2011-06-09 15:16:56 UTC,2011-06-09 15:16:04 UTC
356604,2011-06-09 15:26:06 UTC,2011-06-09 15:25:17 UTC
357859,2011-06-09 18:00:58 UTC,2011-06-09 18:00:46 UTC
357968,2011-06-09 18:10:16 UTC,2011-06-09 18:09:26 UTC
358308,2011-06-09 19:06:57 UTC,2011-06-09 19:06:06 UTC
361065,2011-06-10 03:25:28 UTC,2011-06-10 03:24:47 UTC
361107,2011-06-10 03:30:58 UTC,2011-06-10 03:30:15 UTC
361618,2011-06-10 05:25:16 UTC,2011-06-10 05:24:49 UTC
361826,2011-06-10 06:32:47 UTC,2011-06-10 06:32:07 UTC
361827,2011-06-10 06:34:24 UTC,2011-06-10 06:33:40 UTC
362182,2011-06-10 11:52:57 UTC,2011-06-10 11:52:06 UTC
362567,2011-06-10 14:40:50 UTC,2011-06-10 14:39:58 UTC
363030,2011-06-10 16:47:27 UTC,2011-06-10 16:46:39 UTC
363070,2011-06-10 16:51:11 UTC,2011-06-10 16:50:22 UTC
363272,2011-06-10 18:00:56 UTC,2011-06-10 18:00:06 UTC
363604,2011-06-10 18:35:43 UTC,2011-06-10 18:35:00 UTC
363794,2011-06-10 18:52:40 UTC,2011-06-10 18:52:04 UTC
363905,2011-06-10 19:05:46 UTC,2011-06-10 19:05:00 UTC
364422,2011-06-10 20:11:56 UTC,2011-06-10 20:11:12 UTC
364936,2011-06-10 22:14:31 UTC,2011-06-10 22:13:42 UTC
366121,2011-06-11 13:17:46 UTC,2011-06-11 13:17:28 UTC
366148,2011-06-11 13:24:11 UTC,2011-06-11 13:23:24 UTC
366330,2011-06-11 15:24:58 UTC,2011-06-11 15:24:15 UTC
366913,2011-06-11 21:18:44 UTC,2011-06-11 21:18:00 UTC
367250,2011-06-11 22:09:21 UTC,2011-06-11 22:08:31 UTC
367458,2011-06-12 00:51:18 UTC,2011-06-12 00:50:56 UTC
367585,2011-06-12 01:54:07 UTC,2011-06-12 01:53:22 UTC
367649,2011-06-12 02:15:49 UTC,2011-06-12 02:15:43 UTC
367670,2011-06-12 02:22:04 UTC,2011-06-12 02:21:17 UTC
367708,2011-06-12 02:32:06 UTC,2011-06-12 02:31:20 UTC
368859,2011-06-12 17:22:41 UTC,2011-06-12 17:21:52 UTC
369035,2011-06-12 20:23:47 UTC,2011-06-12 20:23:17 UTC
369118,2011-06-12 21:35:31 UTC,2011-06-12 21:34:39 UTC
369369,2011-06-12 23:04:20 UTC,2011-06-12 23:03:29 UTC
369436,2011-06-12 23:11:48 UTC,2011-06-12 23:10:59 UTC
369532,2011-06-12 23:22:11 UTC,2011-06-12 23:21:22 UTC
369780,2011-06-13 00:50:40 UTC,2011-06-13 00:50:24 UTC
370225,2011-06-13 07:17:02 UTC,2011-06-13 07:16:41 UTC
370296,2011-06-13 11:57:19 UTC,2011-06-13 11:56:56 UTC
370755,2011-06-13 17:47:07 UTC,2011-06-13 17:46:25 UTC
370815,2011-06-13 18:02:02 UTC,2011-06-13 18:01:19 UTC
370845,2011-06-13 18:12:04 UTC,2011-06-13 18:11:17 UTC
371265,2011-06-13 20:09:19 UTC,2011-06-13 20:08:31 UTC
371738,2011-06-13 21:46:36 UTC,2011-06-13 21:45:47 UTC
371909,2011-06-13 22:26:02 UTC,2011-06-13 22:25:27 UTC
371915,2011-06-13 22:28:17 UTC,2011-06-13 22:27:39 UTC
372085,2011-06-13 22:54:43 UTC,2011-06-13 22:53:51 UTC
372196,2011-06-13 23:41:22 UTC,2011-06-13 23:40:38 UTC
372354,2011-06-14 00:21:14 UTC,2011-06-14 00:21:04 UTC
372531,2011-06-14 00:56:47 UTC,2011-06-14 00:56:12 UTC
372607,2011-06-14 01:30:31 UTC,2011-06-14 01:29:51 UTC
372711,2011-06-14 01:42:35 UTC,2011-06-14 01:41:45 UTC
372799,2011-06-14 01:59:27 UTC,2011-06-14 01:58:53 UTC
373249,2011-06-14 12:42:05 UTC,2011-06-14 12:41:17 UTC
374149,2011-06-14 17:01:15 UTC,2011-06-14 17:00:23 UTC
374581,2011-06-14 18:51:34 UTC,2011-06-14 18:51:27 UTC
374585,2011-06-14 18:51:47 UTC,2011-06-14 18:51:35 UTC
375196,2011-06-14 20:46:57 UTC,2011-06-14 20:46:21 UTC
375539,2011-06-14 22:44:48 UTC,2011-06-14 22:44:09 UTC
375912,2011-06-15 01:31:52 UTC,2011-06-15 01:31:05 UTC
376448,2011-06-15 11:50:28 UTC,2011-06-15 11:50:11 UTC
376799,2011-06-15 17:07:11 UTC,2011-06-15 17:06:29 UTC
376913,2011-06-15 17:54:46 UTC,2011-06-15 17:54:04 UTC
376995,2011-06-15 18:10:22 UTC,2011-06-15 18:09:44 UTC
377027,2011-06-15 18:18:18 UTC,2011-06-15 18:17:33 UTC
377160,2011-06-15 18:46:26 UTC,2011-06-15 18:45:41 UTC
378058,2011-06-16 01:40:57 UTC,2011-06-16 01:40:06 UTC
378105,2011-06-16 01:50:56 UTC,2011-06-16 01:50:09 UTC
378856,2011-06-16 15:34:52 UTC,2011-06-16 15:34:06 UTC
379268,2011-06-16 17:12:43 UTC,2011-06-16 17:12:02 UTC
380304,2011-06-16 21:44:41 UTC,2011-06-16 21:44:32 UTC
380531,2011-06-16 22:24:50 UTC,2011-06-16 22:24:00 UTC
380962,2011-06-16 23:31:59 UTC,2011-06-16 23:31:10 UTC
381018,2011-06-16 23:36:41 UTC,2011-06-16 23:35:53 UTC
381415,2011-06-17 00:18:17 UTC,2011-06-17 00:17:32 UTC
381775,2011-06-17 15:36:32 UTC,2011-06-17 15:35:57 UTC
381975,2011-06-17 15:55:22 UTC,2011-06-17 15:54:46 UTC
382536,2011-06-17 18:39:27 UTC,2011-06-17 18:38:40 UTC
382611,2011-06-17 20:16:45 UTC,2011-06-17 20:16:06 UTC
382794,2011-06-17 20:41:33 UTC,2011-06-17 20:40:42 UTC
383373,2011-06-17 23:40:50 UTC,2011-06-17 23:40:20 UTC
383723,2011-06-18 18:56:15 UTC,2011-06-18 18:55:29 UTC
384112,2011-06-19 03:58:15 UTC,2011-06-19 03:57:25 UTC
